암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),장비코드명,장비대수
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,은혜산부인과의원,31,의원,350000,전북,350100,군산시,수송동,54098,"전북특별자치도 군산시 월명로 144, 은혜산부인과 1동 1~3층 (수송동)",063-460-7400,,1996-12-30,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.7167003,35.9564816,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz,의료법인 길의료재단 길병원,1,상급종합,220000,인천,220006,인천남동구,구월동,21565,"인천광역시 남동구 남동대로774번길 21-0, 의료법인길의료재단길병원",,www.gilhospital.com/,1987-02-17,330,3,0,14,296,1,0,7,9,0,0,0,0,0,126.7092258,37.452171,인큐베이터,46
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인 녹산의료재단동수원병원,11,종합병원,310000,경기,310603,수원팔달구,우만동,16494,"경기도 수원시 팔달구 중부대로 165, (우만동)",031-210-0114,http://www.dswhosp.co.kr,1983-05-18,77,0,0,0,74,1,0,0,2,0,0,0,0,0,127.0345487,37.2780649,인큐베이터,4
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 대우의료재단대우병원,11,종합병원,380000,경남,381000,거제시,두모동,53317,"경상남도 거제시 두모길 16-16, (두모동)",055-680-8114,http://www.dwho.or.kr,1983-02-19,33,7,0,0,23,2,0,0,1,0,0,0,0,0,128.7216517,34.8712995,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인 동강의료재단 동강병원,11,종합병원,260000,울산,260003,울산중구,태화동,44455,"울산광역시 중구 태화로 239, (태화동)",052-241-1114,http://www.dkmc.or.kr,1981-06-22,88,2,0,0,82,3,0,0,1,0,0,0,0,0,129.3019631,35.5534261,인큐베이터,3
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,의료법인 명지의료재단 명지병원,11,종합병원,330000,충북,330300,제천시,고암동,27140,"충청북도 제천시 내토로 991-0, 의료법인명지의료재단명지병원",043-640-8114,www.jcmj.co.kr,2011-03-15,38,0,0,0,37,1,0,0,0,0,0,0,0,0,128.233951,37.1634681,인큐베이터,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 미나의료재단 여수문화병원,21,병원,360000,전남,360500,여수시,여서동,59705,"전라남도 여수시 대치3길 26,  (여서동)",061-650-5000,http://www.mun-wha.co.kr,2004-12-01,7,0,0,0,7,0,0,0,0,0,0,0,0,0,127.6992534,34.7459131,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,의료법인 성심의료재단 양구성심병원,21,병원,320000,강원,320004,양구군,양구읍,24545,"강원특별자치도 양구군 양구읍 중심로 160, 양구성심병원",033-480-8800,,2002-01-23,6,2,0,0,4,0,0,0,0,0,0,0,0,0,127.9911813,38.1046965,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,의료법인 송은의료재단 울산시티병원,11,종합병원,260000,울산,260004,울산북구,연암동,44238,"울산광역시 북구 산업로 1007, (연암동)",052-280-9000,,2014-08-04,50,2,0,0,46,1,0,0,1,0,0,0,0,0,129.3590343,35.5828446,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 아인의료재단 아인병원,21,병원,220000,인천,220001,인천미추홀구,주안동,22148,"인천광역시 미추홀구 경인로 372, 201동 지하1,지상3~12층 ,13층일부호 (주안동, 포레나 미추홀)",032-247-2000,https://www.ainwh.co.kr/,2000-12-27,92,7,0,0,84,1,0,0,0,0,0,0,0,0,126.6811634,37.4573949,인큐베이터,12
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,의료법인 영서의료재단 천안충무병원,11,종합병원,340000,충남,340201,천안서북구,쌍용동,31181,"충청남도 천안시 서북구 다가말3길 8,  (쌍용동)",041-570-7555,http://cmhos.co.kr,1996-05-01,71,1,0,0,63,6,0,0,1,0,0,0,0,0,127.1314943,36.7974082,인큐베이터,1
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 영훈의료재단 대전선병원,11,종합병원,250000,대전,250005,대전중구,목동,34811,"대전광역시 중구 목중로 29, (목동)",042-220-8114,http://www.sunhospital.com/main/,1982-06-30,72,2,0,3,64,1,0,0,2,0,0,0,0,0,127.4104139,36.3360669,인큐베이터,3
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인 인당의료재단 부민병원,11,종합병원,210000,부산,210005,부산북구,덕천동,46555,"부산광역시 북구 만덕대로 59, (덕천동)",051-330-3000,www.bumin.co.kr/busan/,2003-01-02,62,1,0,0,60,1,0,0,0,0,0,0,0,0,129.0112115,35.2119276,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 인화재단 한국병원,11,종합병원,330000,충북,330101,청주상당구,영운동,28713,"충청북도 청주시 상당구 단재로 106-0, 한국병원",043-222-7000,http://www.hanhsp.co.kr,1994-04-11,82,1,0,2,65,5,0,3,6,0,0,0,0,0,127.496538,36.619507,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인 자혜의료재단 영천제이병원,21,병원,370000,경북,370600,영천시,망정동,38831,"경상북도 영천시 호국로 145-0, 영천제이병원",054-331-9966,,2020-09-21,7,2,0,0,5,0,0,0,0,0,0,0,0,0,128.9530721,35.9769419,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,의료법인 정산의료재단 효성병원,11,종합병원,330000,충북,330101,청주상당구,금천동,28736,"충청북도 청주시 상당구 쇠내로 16-0, 효성병원",043-221-5000,http://5388hyosunghospital.com,1995-10-27,51,3,0,0,43,3,0,0,1,1,0,0,0,0,127.4953372,36.6244786,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 조윤의료재단 영동병원,21,병원,330000,충북,330004,영동군,영동읍,29134,"충청북도 영동군 영동읍 대학로 106-0, 영동병원",043-740-9000,www.ydhos.com/,2006-05-25,12,0,0,0,12,0,0,0,0,0,0,0,0,0,127.7808937,36.1852368,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 중앙의료재단 중앙병원,11,종합병원,390000,제주,390200,제주시,이호이동,63109,"제주특별자치도 제주시 월랑로 91-0, 중앙병원",064-786-7000,,2013-03-04,30,2,0,0,27,0,0,0,1,0,0,0,0,0,126.470529,33.4923256,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 한미의료재단 김숙자소아청소년병원,21,병원,330000,충북,330102,청주흥덕구,운천동,28470,"충청북도 청주시 흥덕구 직지대로 745-0, 김숙자소아.청소년병원",043-263-8280,,2008-07-30,6,1,0,0,5,0,0,0,0,0,0,0,0,0,127.4754639,36.6440216,인큐베이터,7
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 혜인의료재단 한국병원,11,종합병원,390000,제주,390200,제주시,삼도일동,63183,"제주특별자치도 제주시 서광로 193, (삼도일동)",064-750-0000,http://www.hankookhospital.co.kr,1983-02-25,34,2,0,0,32,0,0,0,0,0,0,0,0,0,126.517062,33.500233,인큐베이터,4
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,의료법인경동의료재단효성병원,21,병원,230000,대구,230005,대구수성구,중동,42155,"대구광역시 수성구 수성로 194, 효성병원(본관) (중동)",053-766-7070,http://www.hshospital.co.kr,1988-06-14,40,0,0,0,40,0,0,0,0,0,0,0,0,0,128.6127669,35.8427661,인큐베이터,3
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인내일의료재단 현대여성아동병원,21,병원,360000,전남,360400,순천시,조례동,57968,"전라남도 순천시 장선배기1길 8,  (조례동)",061-720-1111,,1996-02-07,17,0,0,0,17,0,0,0,0,0,0,0,0,0,127.5226911,34.9534001,인큐베이터,19
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인대송의료재단 무안병원,11,종합병원,360000,전남,360009,무안군,무안읍,58532,"전라남도 무안군 무안읍 몽탄로 65, (무안읍)",061-450-3111,http://www.muangh.co.kr,1994-08-01,20,3,0,0,17,0,0,0,0,0,0,0,0,0,126.4893985,34.9916302,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인덕산의료재단김천제일병원,11,종합병원,370000,경북,370300,김천시,신음동,39544,"경상북도 김천시 신음1길 12,  (신음동)",054-420-9300,http://www.jeilh.com,1998-05-29,37,0,0,0,37,0,0,0,0,0,0,0,0,0,128.1187923,36.1354003,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인루가의료재단 나은병원,11,종합병원,220000,인천,220005,인천서구,가좌동,22819,"인천광역시 서구 원적로 23, 23",032-584-0114,,2000-08-14,91,4,0,0,82,1,0,0,4,0,0,0,0,0,126.6797293,37.4890718,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인명지의료재단명지병원,11,종합병원,310000,경기,311901,고양덕양구,화정동,10475,"경기도 고양시 덕양구 화수로14번길 55, (화정동)",031-810-5114,https://mjh.or.kr,1983-03-28,180,0,3,21,152,1,0,0,3,0,0,0,0,0,126.8312622,37.6419949,인큐베이터,6
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인삼백의료재단상주성모병원,11,종합병원,370000,경북,370900,상주시,냉림동,37179,"경상북도 상주시 냉림서성길 7,  (냉림동)",054-532-5001,http://www.ssmh.co.kr,1980-03-18,21,2,0,0,19,0,0,0,0,0,0,0,0,0,128.1597338,36.4203907,인큐베이터,3
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인삼정의료재단포항여성병원,21,병원,370000,경북,370702,포항북구,죽도동,37754,"경상북도 포항시 북구 포스코대로 269, (죽도동)",054-274-7775,http://www.phw.co.kr,2003-03-18,16,1,0,0,15,0,0,0,0,0,0,0,0,0,129.3544437,36.0216748,인큐베이터,3
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인상운의료재단 동탄제일병원,21,병원,310000,경기,312500,화성시,석우동,18450,"경기도 화성시 삼성1로 144-6, (석우동)",031-8015-9999,www.jeildt.com/,2011-05-12,49,2,0,0,47,0,0,0,0,0,0,0,0,0,127.0785096,37.2164729,인큐베이터,11
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,의료법인서준의료재단예천권병원,21,병원,370000,경북,370017,예천군,예천읍,36820,"경상북도 예천군 예천읍 시장로 136, (예천읍)",054-654-6611,,1989-04-08,13,2,0,0,11,0,0,0,0,0,0,0,0,0,128.458942,36.6574115,인큐베이터,2
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인석천재단고창병원,11,종합병원,350000,전북,350001,고창군,고창읍,56436,"전북특별자치도 고창군 고창읍 화신1길 9, (고창읍)",063-560-5600,http://www.gchospital.net/main.php,1988-07-09,19,0,0,0,19,0,0,0,0,0,0,0,0,0,126.6933531,35.4364278,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,의료법인성광의료재단일산차병원,11,종합병원,310000,경기,311903,고양일산동구,장항동,10414,"경기도 고양시 일산동구 중앙로 1205, 지하1층(일부),지하2층,지하4층(일부),1층(일부),2층(일부),3층(일부),4~5층,6층(일부), 7~10층 (장항동)",031-782-8300,,2019-12-26,98,2,0,0,93,0,0,0,0,0,0,0,3,0,126.7757374,37.6541317,인큐베이터,23
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,11,종합병원,370000,경북,370400,안동시,수상동,36743,"경상북도 안동시 앙실로 11,  (수상동)",054-840-1004,http://www.andonghospital.co.kr,1982-05-20,107,1,0,0,103,2,0,0,1,0,0,0,0,0,128.7010976,36.5467408,인큐베이터,11
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인양진의료재단 성세아이들병원,21,병원,310000,경기,311200,평택시,합정동,17904,"경기도 평택시 조개터로42번길 61, (합정동)",031-657-1451,,1985-12-23,11,0,0,0,11,0,0,0,0,0,0,0,0,0,127.1061832,36.9903549,인큐베이터,1
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인영성의료재단 고흥종합병원,11,종합병원,360000,전남,360002,고흥군,고흥읍,59535,"전라남도 고흥군 고흥읍 고흥로 1935, (고흥읍)",061-835-6000,http://www.kgh.co.kr/,1993-01-01,16,4,0,0,12,0,0,0,0,0,0,0,0,0,127.2939625,34.6210654,인큐베이터,2
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인운양의료재단장스365의원,31,의원,310000,경기,311000,구리시,수택동,11940,"경기도 구리시 체육관로74번길 80, (수택동)",031-550-3105,,1996-03-08,9,1,0,0,8,0,0,0,0,0,0,0,0,0,127.1426736,37.5912614,인큐베이터,1
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인한마음의료재단 여수제일병원,11,종합병원,360000,전남,360500,여수시,학동,59677,"전라남도 여수시 쌍봉로 70,  (학동)",061-689-8123,,1998-01-10,54,1,0,0,51,2,0,0,0,0,0,0,0,0,127.6634937,34.7661014,인큐베이터,4
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인한마음의료재단하나병원,11,종합병원,330000,충북,330102,청주흥덕구,가경동,28378,"충청북도 청주시 흥덕구 2순환로 1262-0, 하나병원",043-230-6114,http://www.cjhana.co.kr,1998-06-15,80,4,2,4,65,3,0,0,2,0,0,0,0,0,127.4308627,36.6235047,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,11,종합병원,370000,경북,370701,포항남구,대도동,37816,"경상북도 포항시 남구 포스코대로 351,  (대도동)",054-275-0005,http://www.phgidok.com/,1992-12-21,130,1,0,0,126,3,0,0,0,0,0,0,0,0,129.3622256,36.0177172,인큐베이터,1
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,11,종합병원,110000,서울,110006,도봉구,쌍문동,1450,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",02-901-3114,http://www.kepcomedi.co.kr,1974-03-28,106,0,0,9,95,0,0,0,2,0,0,0,0,0,127.0291228,37.6461401,인큐베이터,2
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인행촌의료재단 해남종합병원,11,종합병원,360000,전남,360021,해남군,해남읍,59024,"전라남도 해남군 해남읍 해남로 45, (해남읍)",061-536-4116,,1983-04-01,26,2,0,0,22,1,0,0,0,0,0,0,0,1,126.6127915,34.5717972,인큐베이터,6
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,이즈맘산부인과의원,31,의원,310000,경기,310100,광명시,철산동,14250,"경기도 광명시 오리로 889, 2층-6층 (철산동)",02-2066-3588,,2007-02-08,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.8637193,37.4763134,인큐베이터,3
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,이지산부인과의원,31,의원,240000,광주,240004,광주광산구,월곡동,62328,"광주광역시 광산구 사암로 396, (월곡동)",062-958-3000,,2003-04-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8084316,35.1795772,인큐베이터,1
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,이화병원,21,병원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 165, 외 1(충무로 161) (쌍용동)",041-579-1400,http://www.ewhahospital.com/,2002-02-05,18,0,0,0,18,0,0,0,0,0,0,0,0,0,127.1255011,36.7942423,인큐베이터,3
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,이화여자대학교의과대학부속목동병원,1,상급종합,110000,서울,110020,양천구,목동,7985,"서울특별시 양천구 안양천로 1071, (목동)",02-2650-5114,http://www.eumc.ac.kr/mokdong/,1993-07-30,262,1,0,21,220,0,0,11,9,0,0,0,0,0,126.8862379,37.5362859,인큐베이터,15
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,11,종합병원,110000,서울,110003,강서구,마곡동,7804,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",1522-7000,,2018-12-26,262,1,0,4,250,0,0,3,4,0,0,0,0,0,126.8362668,37.5572629,인큐베이터,20
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz,인구보건복지협회인천지회가족보건의원,31,의원,220000,인천,220006,인천남동구,간석동,21546,"인천광역시 남동구 용천로 142, (간석동)",032-451-4000,http://incheon.ppfk.or.kr,1985-06-27,5,0,0,0,3,0,0,0,0,0,0,0,0,2,126.7147676,37.462388,인큐베이터,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,인정병원,21,병원,110000,서울,110015,은평구,응암동,3478,"서울특별시 은평구 응암로 164, (응암동)",02-309-0909,www.injunghp.co.kr/,1997-02-21,12,0,0,0,9,0,0,0,0,0,0,0,0,3,126.9163519,37.5865312,인큐베이터,5
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,인제대학교 상계백병원,11,종합병원,110000,서울,110022,노원구,상계동,1757,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",02-950-1114,http://www.paik.ac.kr/sanggye,1989-08-14,149,3,0,5,135,0,0,3,3,0,0,0,0,0,127.0629909,37.6485408,인큐베이터,26
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,인제대학교 해운대백병원,11,종합병원,210000,부산,210009,부산해운대구,좌동,48108,"부산광역시 해운대구 해운대로 875, (좌동)",051-797-0100,http://www.paik.ac.kr/haeundae/,2010-02-10,236,4,0,10,215,0,0,0,7,0,0,0,0,0,129.182013,35.173443,인큐베이터,46
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,인제대학교부산백병원,1,상급종합,210000,부산,210004,부산진구,개금동,47392,"부산광역시 부산진구 복지로 75, 진사로83번길 75, 진사로83번길 81, 1층(일부), 3층 (개금동)",051-890-6114,,1979-06-01,209,3,1,7,191,0,0,3,4,0,0,0,0,0,129.0208609,35.1455173,인큐베이터,38
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,인제대학교일산백병원,11,종합병원,310000,경기,311902,고양일산서구,대화동,10380,"경기도 고양시 일산서구 주화로 170, (대화동)",031-910-7114,http://www.paik.ac.kr/ilsan/,1999-12-06,175,1,1,1,168,0,0,0,4,0,0,0,0,0,126.7504331,37.6743138,인큐베이터,37
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,인천광역시의료원,11,종합병원,220000,인천,220002,인천동구,송림동,22532,"인천광역시 동구 방축로 217, 217",032-580-6000,https://www.icmc.or.kr,1985-06-29,47,4,0,0,40,2,0,0,1,0,0,0,0,0,126.66875,37.4787429,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,인천광역시의료원백령병원,21,병원,220000,인천,220200,인천옹진군,백령면,23101,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1731,,2001-09-01,11,4,0,0,5,2,0,0,0,0,0,0,0,0,124.7210341,37.968009,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,인천기독병원,11,종합병원,220000,인천,220004,인천중구,율목동,22320,"인천광역시 중구 답동로30번길 10, (율목동)",032-270-8000,http://www.goich.co.kr/,1984-05-30,24,2,0,0,21,1,0,0,0,0,0,0,0,0,126.6321217,37.4712157,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,인하대학교의과대학부속병원,1,상급종합,220000,인천,220004,인천중구,신흥동3가,22332,"인천광역시 중구 인항로 27, (신흥동3가)",032-890-2114,http://www.inha.com/mainpage/index.htm,1996-03-22,283,1,2,25,250,1,0,0,4,0,0,0,0,0,126.6340955,37.4586786,인큐베이터,27
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,임태균산부인과의원,31,의원,260000,울산,260002,울산동구,서부동,44016,"울산광역시 동구 방어진순환도로 1125, 임태균산부인과 (서부동)",052-251-5500,www.limsarang.net/,1982-02-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,129.4255369,35.5392347,인큐베이터,1
JDQ4MTg4MSM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,장스여성병원,21,병원,110000,서울,110019,중랑구,망우동,2073,"서울특별시 중랑구 용마산로117길 49, 장스여성병원 비동 (7층 일부제외)동 (망우동)",02-490-4000,,2002-10-25,8,0,0,0,8,0,0,0,0,0,0,0,0,0,127.0975614,37.5997087,인큐베이터,5
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,재단법인 아산사회복지재단 부속 보령아산병원,11,종합병원,340000,충남,340400,보령시,죽정동,33428,"충청남도 보령시 죽성로 136,  (죽정동)",041-930-5114,http://www.brh.or.kr,1978-12-30,23,2,0,0,21,0,0,0,0,0,0,0,0,0,126.6228522,36.3811282,인큐베이터,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNzEjJDEjJDgjJDgz,재단법인 일신기독교선교회 화명일신기독병원,21,병원,210000,부산,210005,부산북구,화명동,46536,"부산광역시 북구 금곡대로 264, (화명동)",051-363-0331,,1998-12-24,22,0,0,0,22,0,0,0,0,0,0,0,0,0,129.0136905,35.2318295,인큐베이터,1
